AEZ_NAME,week_start,sm_surface,VV,VH,NDVI,LST,Rainfall_7d,Rainfall_7d_lag,ET,LAI,NDWI,NDMI,Temp_7d,Temp_7d_lagged,landcover,elevation,slope
Active Ganges Floodplain,2024-02-10,0.106298536,-16.36238990904283,-25.354783953781467,0.1402,24.03000000000003,8.321721076965332,0.0,3.4000000000000004,0.3,0.04442289,0.13109244,21.510370508829794,19.497972470238096,80,10,5.383606
High Ganges River Floodplain,2024-02-10,0.112782955,-9.641215821866616,-18.40067072472986,0.5097,23.250000000000057,8.480229377746582,4.7311553955078125,6.6000000000000005,1.5,0.19308999,0.4852584,21.172944913591664,19.245379929315504,40,12,2.11251
Low Ganges River Floodplain,2024-02-10,0.14341952,-6.763402694012006,-13.990057689735648,0.6795,23.350000000000023,22.537057876586918,0.0,9.1,1.1,0.2181045,0.5393474,21.90485525585359,19.744635881696468,40,9,2.0225782
Ganges Tidal Floodplain,2024-02-10,0.21747814,-7.758438066030905,-16.254606654627562,0.395,26.79000000000002,11.453965187072754,2.650571346282959,4.6000000000000005,0.5,-0.015873017,0.23686428,22.055443518502383,20.849290829613096,40,4,2.2087178
Gopalganj-Khulna Bils,2024-02-10,0.34630176,-8.415254345378882,-15.892549732820584,0.5991000000000001,23.170000000000016,11.258145332336426,4.0997514724731445,7.7,0.8,0.20841996,0.5117035,21.69855642772859,19.97009393601195,40,6,0.92740995
Arial Bil,2024-02-10,0.0985447,-8.428818392213358,-16.092312108864043,0.6911,23.730000000000015,7.212301731109619,4.491312503814697,15.8,1.4,0.2985,0.6483656,21.86912934439528,20.22234933035719,40,6,2.2252872
Middle Meghna River Floodplain,2024-02-10,0.13805334,-9.287899018218928,-16.513935772966946,0.5921000000000001,23.970000000000027,15.001659393310549,2.6615209579467773,10.4,1.1,0.19000657,0.51718354,21.483050010317868,19.69592401413695,40,6,2.95851
Lower Meghna River Floodplain,2024-02-10,0.120368466,-7.272520682047081,-14.778942699866786,0.6238,22.670000000000016,0.0,4.446227073669434,11.2,8.1,0.23107123,0.5774344,22.152855627877383,20.360091145833337,10,10,2.110285
Old Meghna Estuarine Floodplain,2024-02-10,0.14608985,-7.404717181192417,-15.234660923731523,0.5664,23.19000000000005,10.20042610168457,0.0,6.300000000000001,0.7000000000000001,0.1352588,0.43114635,21.500453749157145,19.668777901785745,10,12,0.92740995
Sylhet Basin,2024-02-10,0.19133808,-8.648055978778203,-16.68915329873198,0.6558,22.33000000000004,7.455353260040283,7.046092510223389,14.4,1.7000000000000002,0.24774775,0.57535547,21.19160423278811,18.826609002976227,90,8,1.8543341
Northern and Eastern Piedmont Plains,2024-02-10,0.17917863,-9.044594505258647,-16.921379881657096,0.5642,22.370000000000005,5.482470512390137,6.302158355712891,8.8,1.1,0.21773735,0.5521739,21.042271550496423,18.730475725446468,40,6,1.0212765
Chittagong Coastal Plain,2024-02-10,0.103572905,-9.059499981433722,-14.860600135857888,0.6434000000000001,22.670000000000016,5.035617351531982,0.0,10.9,1.2000000000000002,0.099817686,0.4135911,22.304339072817868,20.63946940104171,10,9,2.003672
Level Barind Tract,2024-02-10,0.09488028,-7.566626335205114,-14.978533294287564,0.4809,23.170000000000016,0.0,4.050618648529053,9.9,1.0,0.09635275,0.32022288,20.5425854455857,18.10980050223219,40,21,1.023255
High Barind Tract,2024-02-10,0.15725136,-8.589611230185557,-13.979012316048236,0.6011000000000001,23.510000000000048,0.0,5.159919261932373,7.2,3.1,0.38012904,0.6265207,20.4161206018357,18.35757998511906,40,27,4.800704
North-Eastern Barind Tract,2024-02-10,0.16018619,-8.646881004610409,-16.819785441403088,0.434,22.53000000000003,3.290983200073242,2.6450021266937256,6.4,0.7000000000000001,0.16404495,0.39676425,20.40526215689528,17.959549386160745,40,28,0.92740995
Madhupur Tract,2024-02-10,0.16738819,-8.378249708491422,-15.644249957089386,0.6414000000000001,23.870000000000005,5.152433395385742,0.0,8.0,1.3,0.1808367,0.5144959,21.306478209722627,19.210037667410745,10,19,1.8543341
Akhaura Terrace,2024-02-10,0.20053905,-8.197343737635666,-14.883023767051425,0.5903,23.750000000000057,17.9997615814209,4.239054203033447,6.800000000000001,0.8,0.10444874,0.436478,21.489316286359557,19.4694545200893,10,20,6.139173
Active Tista Floodplain,2024-02-17,0.12255713,-4.988970500180019,-14.032661444521304,0.5692,23.21000000000004,0.0,5.736411094665527,7.9,0.8,0.18566592,0.4519696,20.934212257748584,20.247210166567868,40,33,1.3866117
Tista Meander Floodplain,2024-02-17,0.12776878,-9.665039443108585,-17.240037008476076,0.5168,23.370000000000005,0.0,3.696237564086914,7.9,0.9,0.26071244,0.5102041,21.093543079921176,20.31425583249052,40,30,2.9639122
Lower Atrai Basin,2024-02-17,0.14018302,-9.070884863247048,-17.978950737245015,0.7805000000000001,22.69000000000005,0.0,4.649487018585205,20.700000000000003,1.7000000000000002,0.43573114,0.728176,21.915785453433102,20.618013272966664,40,13,1.3783625
Active Brahmaputra-Jamuna Floodplain,2024-02-17,0.15062149,-7.533395010217021,-15.8665194043456,0.6475000000000001,23.21000000000004,5.906442642211914,4.744224548339844,12.3,1.3,0.3037901,0.58750445,22.160030710129547,21.17316580272859,40,18,2.044861
Young Brahmaputra and Jamuna Floodplains,2024-02-17,0.1863698,-5.948083957357508,-13.229524132619952,0.5421,25.510000000000048,11.274202823638916,5.552369594573975,7.0,1.3,0.23434201,0.53120905,22.297133109683102,21.29203903561552,10,24,1.0177696
Old Brahmaputra Floodplain,2024-02-17,0.1618379,-10.178928734756791,-18.58188787167006,0.4495,23.470000000000027,11.560479640960692,6.187071323394775,4.4,0.4,0.13073455,0.30557257,21.781589489891417,21.175746717907145,40,14,3.8419693
Active Ganges Floodplain,2024-02-17,0.098067306,-14.850080498686893,-24.566645317380235,0.2071,26.350000000000023,10.452262878417969,8.321721076965332,2.9000000000000004,0.4,-0.03262519,0.030927835,23.2851237160819,21.510370508829794,80,10,5.383606
Low Ganges River Floodplain,2024-02-17,0.14849615,-7.341320754507419,-14.41570557873024,0.6201,26.910000000000025,0.0,22.537057876586918,14.0,1.4,0.17769608,0.49107835,23.46335799807593,21.90485525585359,40,9,2.0225782
Ganges Tidal Floodplain,2024-02-17,0.21764743,-6.769463285730012,-15.204084796254673,0.4171,27.03000000000003,9.68517255783081,11.453965187072754,5.7,0.6000000000000001,-0.014846451,0.22975375,24.19089706057593,22.055443518502383,40,4,2.2087178
Gopalganj-Khulna Bils,2024-02-17,0.3389921,-7.672161664542535,-14.81354740457896,0.5358,26.470000000000027,4.990102767944336,11.258145332336426,10.7,1.0,0.1047022,0.3754879,23.44865143185575,21.69855642772859,40,6,0.92740995
Arial Bil,2024-02-17,0.1206794,-9.584623211472111,-16.023967300317633,0.7843,25.63000000000005,5.299259662628174,7.212301731109619,20.6,1.9,0.3233276,0.6758078,23.43407274882003,21.86912934439528,40,6,2.2252872
Middle Meghna River Floodplain,2024-02-17,0.16563463,-8.612451147479662,-16.257909485140452,0.7203,25.890000000000043,5.125308990478516,15.001659393310549,13.7,1.4,0.22144522,0.5276968,22.72618119376051,21.483050010317868,40,6,2.95851
Lower Meghna River Floodplain,2024-02-17,0.11997881,-8.378872218196598,-16.272387222548186,0.6547000000000001,25.110000000000014,11.31946611404419,0.0,9.7,7.300000000000001,0.31493744,0.65157115,23.41990096682593,22.152855627877383,10,10,2.110285
Old Meghna Estuarine Floodplain,2024-02-17,0.18137363,-6.60240284387316,-14.09748675745358,0.6518,25.450000000000045,4.556497097015381,10.20042610168457,8.1,0.8,0.22722362,0.5200714,22.82493026370093,21.500453749157145,10,12,0.92740995
Eastern Surma-Kusiyara Floodplain,2024-02-17,0.21976301,-8.595154866937762,-15.297628011919784,0.5329,25.19000000000005,18.825159072875977,8.403877258300781,6.1000000000000005,0.7000000000000001,0.054777697,0.30914634,20.80595704941527,20.55176978338335,10,20,3.447917
Sylhet Basin,2024-02-17,0.20188281,-9.145192731740204,-16.78492316833267,0.7121000000000001,22.930000000000007,14.987404823303224,7.455353260040283,16.7,1.7000000000000002,0.29609185,0.6206516,21.22282135373075,21.19160423278811,90,8,1.8543341
Northern and Eastern Piedmont Plains,2024-02-17,0.190392,-9.053857113971882,-16.425957464340073,0.6862,22.350000000000023,12.576748371124268,5.482470512390137,12.2,1.4,0.26837534,0.59212977,21.225890550159303,21.042271550496423,40,6,1.0212765
Chittagong Coastal Plain,2024-02-17,0.12691677,-8.218859786411537,-14.234101382265797,0.5624,25.110000000000014,4.480561256408691,5.035617351531982,12.4,1.3,0.13419913,0.4275336,22.944919568016417,22.304339072817868,10,9,2.003672
Level Barind Tract,2024-02-17,0.11038874,-6.147046277901685,-13.445925379474373,0.4523,25.350000000000023,4.452646255493164,0.0,7.1000000000000005,0.7000000000000001,0.08247951,0.30633694,21.557735788254547,20.5425854455857,40,21,1.023255
North-Eastern Barind Tract,2024-02-17,0.15094486,-5.71451361785276,-15.841241549304774,0.4915,24.370000000000005,0.0,3.290983200073242,7.0,0.8,0.24314147,0.5114454,21.321605300903343,20.40526215689528,40,28,0.92740995
Madhupur Tract,2024-02-17,0.18746907,-8.209038592092448,-14.825844662956271,0.6148,24.850000000000023,5.434980869293213,5.152433395385742,6.9,0.8,0.16025236,0.507377,22.325744065784303,21.306478209722627,10,19,1.8543341
Northern and Eastern Hills,2024-02-17,0.1662839,-6.711894435713923,-13.363522077434917,0.7130000000000001,23.850000000000023,12.348172664642334,4.156273365020752,16.5,1.8,0.18253969,0.57800406,22.727634411766417,22.05424606686552,10,44,6.833596
Akhaura Terrace,2024-02-17,0.21265838,-8.1541711497978,-14.705909571169862,0.6621,26.170000000000016,8.081229209899902,17.9997615814209,9.4,1.1,0.18017524,0.50331354,22.319582421439065,21.489316286359557,10,20,6.139173
Active Tista Floodplain,2024-02-24,0.0981971,-8.261561239648607,-15.230222031219755,0.5692,24.31,0.0,0.0,7.5,1.1,0.088438995,0.33051124,20.6663585662842,20.934212257748584,40,33,1.3866117
Tista Meander Floodplain,2024-02-24,0.10764389,-9.738484259284316,-17.13683396439034,0.5168,24.71000000000004,0.0,0.0,11.5,1.2000000000000002,0.22453573,0.50901526,20.57286433265324,21.093543079921176,40,30,2.9639122
Karatoya-Bangali Floodplain,2024-02-24,0.1331374,-6.661109126262109,-16.782609455427945,0.5638000000000001,24.750000000000057,0.0,5.843381404876709,9.3,1.2000000000000002,0.2097964,0.49145144,21.365437807355647,22.230889620099788,10,17,0.92740995
Lower Atrai Basin,2024-02-24,0.13946143,-9.312641418931092,-18.00907639921065,0.7805000000000001,23.610000000000014,0.0,0.0,24.9,2.6,0.3092092,0.6479017,20.993076851254443,21.915785453433102,40,13,1.3783625
Lower Purnabhaba Floodplain,2024-02-24,0.16225168,-9.060051903779923,-20.137922475619625,0.4993,24.510000000000048,0.0,4.5525431632995605,10.7,1.1,0.31554452,0.6214149,20.96537270318896,21.49037622724262,40,21,2.117609
Active Brahmaputra-Jamuna Floodplain,2024-02-24,0.15026934,-7.593606933579266,-16.098908072866777,0.6475000000000001,24.27000000000004,0.0,5.906442642211914,14.8,1.5,0.2185175,0.53595,21.457188179379443,22.160030710129547,40,18,2.044861
Young Brahmaputra and Jamuna Floodplains,2024-02-24,0.17274566,-4.366460330291714,-12.418440122675774,0.5421,25.33000000000004,0.0,11.274202823638916,10.3,1.1,0.17553866,0.46930692,21.61189195542113,22.297133109683102,10,24,1.0177696
Old Brahmaputra Floodplain,2024-02-24,0.13634457,-9.862228502636984,-17.931324573559298,0.4495,24.650000000000038,0.0,11.560479640960692,8.200000000000001,0.9,0.12289916,0.36395535,21.321015839349684,21.781589489891417,40,14,3.8419693
Active Ganges Floodplain,2024-02-24,0.088982426,-17.368357367677213,-25.811829603122742,0.2071,27.410000000000025,0.0,10.452262878417969,2.9000000000000004,0.3,-0.05002253,0.009820359,22.492739704677035,23.2851237160819,80,10,5.383606
High Ganges River Floodplain,2024-02-24,0.1033915,-8.02713233403641,-16.977088820933762,0.5617,25.910000000000025,0.0,5.318733215332031,14.0,1.4,0.13400577,0.4227177,22.54310242789137,23.302341443016417,40,12,2.11251
Low Ganges River Floodplain,2024-02-24,0.13097236,-5.337695964807928,-12.75027208582502,0.6201,26.77000000000004,0.0,0.0,13.1,1.3,0.12268041,0.4212072,22.85118464515324,23.46335799807593,40,9,2.0225782
Ganges Tidal Floodplain,2024-02-24,0.20117167,-8.76697502518012,-16.972574882932705,0.4171,28.910000000000025,0.0,9.68517255783081,5.6000000000000005,0.7000000000000001,-0.049698796,0.18804425,23.82210865929017,24.19089706057593,40,4,2.2087178
Gopalganj-Khulna Bils,2024-02-24,0.2986434,-7.726042580195184,-15.844312696259774,0.5358,26.750000000000057,0.0,4.990102767944336,8.1,0.9,0.07595256,0.32053268,22.971348335629443,23.44865143185575,40,6,0.92740995
Arial Bil,2024-02-24,0.100416966,-9.198065085780598,-15.40307193529853,0.7843,24.83000000000004,0.0,5.299259662628174,27.6,2.8000000000000003,0.33391646,0.6864805,22.69451611836752,23.43407274882003,40,6,2.2252872
Middle Meghna River Floodplain,2024-02-24,0.13386154,-8.155857132508977,-15.209176623860024,0.7203,25.650000000000038,0.0,5.125308990478516,17.900000000000002,1.7000000000000002,0.24644761,0.58453286,22.02879113696872,22.72618119376051,40,6,2.95851
Lower Meghna River Floodplain,2024-02-24,0.111173965,-6.49995092823474,-14.71703484043184,0.6547000000000001,24.870000000000005,0.0,11.31946611404419,12.0,8.4,0.27164388,0.6131614,23.09467422848661,23.41990096682593,10,10,2.110285
Old Meghna Estuarine Floodplain,2024-02-24,0.15613113,-7.735643353283008,-15.177255045147312,0.6518,25.470000000000027,4.005768299102783,4.556497097015381,13.3,1.4,0.22736418,0.53763056,22.34281410943896,22.82493026370093,10,12,0.92740995
Eastern Surma-Kusiyara Floodplain,2024-02-24,0.20224589,-8.37026392143359,-16.3323626470736,0.5329,25.19000000000005,0.0,18.825159072875977,8.200000000000001,0.9,0.08483057,0.3671539,20.22960261390324,20.80595704941527,10,20,3.447917
Sylhet Basin,2024-02-24,0.1725384,-8.780351944555477,-16.16472299810622,0.7121000000000001,23.21000000000004,0.0,14.987404823303224,23.0,2.3000000000000003,0.29913774,0.62589926,21.08873347327824,21.22282135373075,90,8,1.8543341
Northern and Eastern Piedmont Plains,2024-02-24,0.15951838,-7.920124059001237,-15.607544036596911,0.6862,23.450000000000045,0.0,12.576748371124268,14.0,1.6,0.27306733,0.6057667,21.03470864068896,21.225890550159303,40,6,1.0212765
Chittagong Coastal Plain,2024-02-24,0.12474311,-6.980364214951456,-13.102187671444732,0.5624,27.470000000000027,0.0,4.480561256408691,12.0,1.3,0.112676054,0.40802038,24.309297089349684,22.944919568016417,10,9,2.003672
Level Barind Tract,2024-02-24,0.13106641,-8.046561790399299,-15.396146838946985,0.4523,25.77000000000004,0.0,4.452646255493164,9.3,1.0,0.03180868,0.23375902,20.80756485348661,21.557735788254547,40,21,1.023255
High Barind Tract,2024-02-24,0.16131102,-9.715926060491734,-15.84995966791222,0.4735,23.450000000000045,5.561449527740479,0.0,7.9,0.9,0.18875502,0.426506,21.15473282223661,21.916808518909303,40,27,4.800704
North-Eastern Barind Tract,2024-02-24,0.1365817,-10.176276917165165,-18.490624377971017,0.4915,24.81,0.0,0.0,9.7,1.1,0.14661655,0.41476613,20.65232629321872,21.321605300903343,40,28,0.92740995
Madhupur Tract,2024-02-24,0.1686882,-7.1015295239877805,-14.577216293919092,0.6148,25.450000000000045,0.0,5.434980869293213,6.0,1.2000000000000002,0.0954719,0.4446043,21.60936916896276,22.325744065784303,10,19,1.8543341
Northern and Eastern Hills,2024-02-24,0.17697655,-6.276389690060552,-12.820732792894011,0.7130000000000001,25.79000000000002,0.0,12.348172664642334,16.6,2.0,0.14053367,0.5306958,24.0513683319092,22.727634411766417,10,44,6.833596
Akhaura Terrace,2024-02-24,0.17247443,-7.6333464714505155,-14.232253743515887,0.6621,25.19000000000005,0.0,8.081229209899902,13.4,1.7000000000000002,0.13520281,0.4630526,21.63639902387348,22.319582421439065,10,20,6.139173
Active Tista Floodplain,2024-03-02,0.08319594,-6.405073237583902,-14.279951983247884,0.5256000000000001,25.930000000000007,0.0,0.0,11.7,1.2000000000000002,0.14112459,0.38832998,22.812239583333337,20.6663585662842,40,33,1.3866117
Tista Meander Floodplain,2024-03-02,0.09954214,-8.807059343641091,-16.40816930310397,0.4894,26.230000000000015,0.0,0.0,9.3,0.9,0.17073171,0.42145178,22.558635602678574,20.57286433265324,40,30,2.9639122
Karatoya-Bangali Floodplain,2024-03-02,0.11118314,-7.805369575332729,-15.771746768944164,0.645,25.79000000000002,0.0,0.0,17.3,1.5,0.23068017,0.50619906,22.63774879092261,21.365437807355647,10,17,0.92740995
Lower Atrai Basin,2024-03-02,0.10148358,-9.95287194724522,-17.49075835235065,0.8321000000000001,23.890000000000043,0.0,0.0,39.6,4.7,0.35062128,0.6842578,22.294882347470264,20.993076851254443,40,13,1.3783625
Lower Purnabhaba Floodplain,2024-03-02,0.13557199,-8.627110395927435,-18.088117857722,0.6779000000000001,26.49000000000001,0.0,0.0,24.3,2.2,0.30361566,0.6282091,22.263632347470264,20.96537270318896,40,21,2.117609
Active Brahmaputra-Jamuna Floodplain,2024-03-02,0.10022059,-8.405497396034903,-15.89371340260272,0.6878000000000001,25.150000000000038,0.0,0.0,17.3,1.5,0.23334278,0.54584223,22.929764229910745,21.457188179379443,40,18,2.044861
Young Brahmaputra and Jamuna Floodplains,2024-03-02,0.15185985,-4.922708274039408,-12.680350874940622,0.5838,26.850000000000023,0.0,0.0,13.2,1.2000000000000002,0.19194461,0.47622758,23.190134393601227,21.61189195542113,10,24,1.0177696
Old Brahmaputra Floodplain,2024-03-02,0.08971258,-10.328399335487289,-18.320271361860332,0.5922000000000001,26.57000000000005,0.0,0.0,10.0,1.1,0.09150657,0.2916542,22.92321893601195,21.321015839349684,40,14,3.8419693
Active Ganges Floodplain,2024-03-02,0.10057702,-16.9275744635862,-26.92453157922349,0.179,29.05000000000001,0.0,0.0,2.7,0.5,-0.07820187,-0.04179157,24.128982979910745,22.492739704677035,80,10,5.383606
High Ganges River Floodplain,2024-03-02,0.09567521,-7.667798259131525,-16.159202568673713,0.6229,26.730000000000015,0.0,0.0,14.0,1.5,0.16348301,0.45291203,23.93193824404761,22.54310242789137,40,12,2.11251
Low Ganges River Floodplain,2024-03-02,0.11187782,-6.610128990151855,-13.48565454700595,0.5878,29.13000000000005,0.0,0.0,10.8,1.1,0.11169791,0.38214052,24.363241722470264,22.85118464515324,40,9,2.0225782
Ganges Tidal Floodplain,2024-03-02,0.17488708,-6.969620860183812,-14.779252950892236,0.3947,30.970000000000027,0.0,0.0,5.800000000000001,0.7000000000000001,-0.023813229,0.19512194,25.19104120163695,23.82210865929017,40,4,2.2087178
Gopalganj-Khulna Bils,2024-03-02,0.2538775,-7.758666043313045,-15.447718646896362,0.4697,28.450000000000045,0.0,0.0,8.9,1.0,0.07088866,0.30560398,24.306403459821468,22.971348335629443,40,6,0.92740995
Arial Bil,2024-03-02,0.074584045,-10.121672930015002,-15.877424468909146,0.7759,25.230000000000015,0.0,0.0,24.1,2.4000000000000004,0.32851487,0.66882837,24.13186616443454,22.69451611836752,40,6,2.2252872
Middle Meghna River Floodplain,2024-03-02,0.08238776,-9.04587765543029,-15.959710247133868,0.7037,26.970000000000027,0.0,0.0,21.8,2.2,0.27364388,0.5869347,23.18811151413695,22.02879113696872,40,6,2.95851
Lower Meghna River Floodplain,2024-03-02,0.07303434,-7.430170737395268,-15.261876935178131,0.6665,26.950000000000045,0.0,0.0,16.900000000000002,8.5,0.23708127,0.56299216,24.369426618303574,23.09467422848661,10,10,2.110285
Old Meghna Estuarine Floodplain,2024-03-02,0.09124481,-7.087139762158373,-14.265350993181624,0.6887,26.410000000000025,0.0,4.005768299102783,17.5,1.5,0.2057064,0.50057274,23.519328962053574,22.34281410943896,10,12,0.92740995
Eastern Surma-Kusiyara Floodplain,2024-03-02,0.15936227,-8.616168651066538,-15.21256661508346,0.5117,26.910000000000025,0.0,0.0,9.8,1.0,0.067058824,0.34204686,21.623542131696468,20.22960261390324,10,20,3.447917
Sylhet Basin,2024-03-02,0.112060174,-10.820731673158493,-16.99027133301794,0.7052,24.730000000000015,0.0,0.0,22.9,2.2,0.3030303,0.6229976,22.575458054315504,21.08873347327824,90,8,1.8543341
Northern and Eastern Piedmont Plains,2024-03-02,0.09667395,-9.564748564457046,-16.46813521347232,0.6929000000000001,24.910000000000025,0.0,0.0,17.0,1.7000000000000002,0.26848543,0.59272385,22.48843936011906,21.03470864068896,40,6,1.0212765
Chittagong Coastal Plain,2024-03-02,0.08192738,-8.979014882576948,-14.582229399179218,0.5898,29.430000000000007,0.0,0.0,14.0,1.4,0.08242754,0.36649513,24.901862444196468,24.309297089349684,10,9,2.003672
Level Barind Tract,2024-03-02,0.13523515,-6.304204942827869,-14.85419235400818,0.4819,26.890000000000043,0.0,0.0,7.7,0.8,0.05337008,0.242684,22.315715680803574,20.80756485348661,40,21,1.023255
High Barind Tract,2024-03-02,0.12332263,-9.848631691380165,-16.69793822029788,0.3976,26.590000000000032,0.0,5.561449527740479,5.7,0.7000000000000001,0.18744285,0.42501828,22.490404110863096,21.15473282223661,40,27,4.800704
North-Eastern Barind Tract,2024-03-02,0.1295445,-7.419923228083859,-16.28890985528267,0.5264,26.13000000000005,0.0,0.0,8.5,0.8,0.14358161,0.39358824,22.516062127976227,20.65232629321872,40,28,0.92740995
Madhupur Tract,2024-03-02,0.14696442,-8.174868108289836,-15.330813431758688,0.6254000000000001,27.430000000000007,0.0,0.0,4.0,1.2000000000000002,0.09800618,0.42181817,23.052194940476227,21.60936916896276,10,19,1.8543341
Northern and Eastern Hills,2024-03-02,0.12856677,-6.843572558295867,-13.477093399834326,0.6605000000000001,27.57000000000005,0.0,0.0,14.5,1.8,0.10656119,0.45844832,24.806077938988096,24.0513683319092,10,44,6.833596
Akhaura Terrace,2024-03-02,0.12246425,-8.441431802689834,-15.23619829359808,0.6426000000000001,27.750000000000057,0.0,0.0,13.4,1.8,0.15146443,0.4642192,22.858242652529785,21.63639902387348,10,20,6.139173
Active Tista Floodplain,2024-03-09,0.078137815,-5.8843771130452405,-14.209660966810311,0.5256000000000001,26.81,0.0,0.0,10.7,1.15,0.14112459,0.38832998,24.57536704653785,22.812239583333337,40,33,1.3866117
Tista Meander Floodplain,2024-03-09,0.086527765,-8.79442316383129,-17.107380180045887,0.4894,26.980000000000015,0.0,0.0,9.65,1.0,0.17073171,0.42145178,24.66195558820453,22.558635602678574,40,30,2.9639122
Lower Atrai Basin,2024-03-09,0.086267814,-10.80025290370386,-17.37204227628399,0.8321000000000001,25.400000000000038,0.0,0.0,37.35,4.55,0.35062128,0.6842578,24.092398761567665,22.294882347470264,40,13,1.3783625
Lower Purnabhaba Floodplain,2024-03-09,0.11765449,-9.133080278495406,-17.487898128965035,0.6779000000000001,26.950000000000045,0.0,0.0,23.25,2.25,0.30361566,0.6282091,24.452878207252184,22.263632347470264,40,21,2.117609
Active Ganges Floodplain,2024-03-09,0.09270197,-15.600582682937343,-22.424573573549623,0.179,28.000000000000057,0.0,0.0,2.4000000000000004,0.4,-0.07820187,-0.04179157,25.51518056960333,24.128982979910745,80,10,5.383606
High Ganges River Floodplain,2024-03-09,0.077774264,-7.765453628526695,-15.278067830092576,0.6229,28.24000000000001,0.0,0.0,10.3,1.2000000000000002,0.16348301,0.45291203,25.240964144752184,23.93193824404761,40,12,2.11251
Ganges Tidal Floodplain,2024-03-09,0.17324582,-11.058959995861722,-19.557340139960186,0.3947,30.970000000000027,0.0,0.0,6.050000000000001,0.6000000000000001,-0.023813229,0.19512194,25.89942303612122,25.19104120163695,40,4,2.2087178
Middle Meghna River Floodplain,2024-03-09,0.08326363,-9.112725207530335,-15.343194021676544,0.7037,26.49000000000001,0.0,0.0,17.3,1.8,0.27364388,0.5869347,24.965050361270016,23.18811151413695,40,6,2.95851
Lower Meghna River Floodplain,2024-03-09,0.066208184,-7.08544798731805,-15.42918141545288,0.6665,27.05000000000001,0.0,0.0,18.35,8.450000000000001,0.23708127,0.56299216,25.57601808820453,24.369426618303574,10,10,2.110285
Old Meghna Estuarine Floodplain,2024-03-09,0.081625916,-6.881464300647554,-13.261691594631415,0.6887,26.21000000000004,0.0,0.0,17.85,1.6,0.2057064,0.50057274,25.084167734781943,23.519328962053574,10,12,0.92740995
Eastern Surma-Kusiyara Floodplain,2024-03-09,0.108570755,-8.997013876290229,-15.73062783393926,0.5117,28.510000000000048,0.0,0.0,9.3,1.0,0.067058824,0.34204686,23.12260244460333,21.623542131696468,10,20,3.447917
Sylhet Basin,2024-03-09,0.07764393,-10.338779330988723,-16.789451431019458,0.7052,25.38000000000005,0.0,0.0,21.75,2.2,0.3030303,0.6229976,24.05170865740098,22.575458054315504,90,8,1.8543341
Northern and Eastern Piedmont Plains,2024-03-09,0.07516271,-10.155689125307042,-16.476526425975468,0.6929000000000001,25.590000000000032,0.0,0.0,15.75,1.75,0.26848543,0.59272385,23.870626068115257,22.48843936011906,40,6,1.0212765
Chittagong Coastal Plain,2024-03-09,0.09569374,-7.273367510323788,-14.235386511399962,0.5898,29.350000000000023,0.0,0.0,13.55,1.35,0.08242754,0.36649513,25.035641879127184,24.901862444196468,10,9,2.003672
Level Barind Tract,2024-03-09,0.1383441,-6.312187264491525,-15.561850024181844,0.4819,27.94000000000005,0.0,0.0,8.200000000000001,0.95,0.05337008,0.242684,24.345212191627184,22.315715680803574,40,21,1.023255
High Barind Tract,2024-03-09,0.10833864,-10.469365190620614,-18.487121641406123,0.3976,27.400000000000038,0.0,0.0,5.3500000000000005,0.7000000000000001,0.18744285,0.42501828,24.683428337460494,22.490404110863096,40,27,4.800704
North-Eastern Barind Tract,2024-03-09,0.10486954,-8.305067608575541,-16.981060794899356,0.5264,27.010000000000048,0.0,0.0,9.65,1.0,0.14358161,0.39358824,24.62187002272833,22.516062127976227,40,28,0.92740995
Northern and Eastern Hills,2024-03-09,0.12562507,-6.111350421710673,-12.73761770940094,0.6605000000000001,27.860000000000014,0.0,0.0,12.75,1.65,0.10656119,0.45844832,25.32937792823429,24.806077938988096,10,44,6.833596
Akhaura Terrace,2024-03-09,0.09867488,-8.07069162202729,-14.65743428903939,0.6426000000000001,28.56,0.0,0.0,12.5,1.7000000000000002,0.15146443,0.4642192,24.68647428240098,22.858242652529785,10,20,6.139173
Active Tista Floodplain,2024-03-16,0.11892758,-6.512438332398244,-14.139929012897248,0.5949,26.180000000000007,54.271244049072266,0.0,9.95,1.05,0.103743315,0.3257965,24.006217665899385,24.57536704653785,40,33,1.3866117
Tista Meander Floodplain,2024-03-16,0.12458743,-9.334762672452149,-16.847356493425522,0.7511,25.63000000000005,63.46421051025391,0.0,13.4,1.15,0.1958614,0.46780863,24.029097130185107,24.66195558820453,40,30,2.9639122
Karatoya-Bangali Floodplain,2024-03-16,0.13463923,-7.762968104989605,-15.5552573781879,0.7881,26.730000000000015,19.764461517333984,0.0,18.55,1.9,0.2328885,0.5410277,24.37244022914342,24.37696209862122,10,17,0.92740995
Lower Atrai Basin,2024-03-16,0.12785016,-10.913866488634476,-17.596565475363306,0.8154,26.910000000000025,29.393604278564453,0.0,35.300000000000004,4.3500000000000005,0.34962168,0.6947743,24.16678081694107,24.092398761567665,40,13,1.3783625
Active Brahmaputra-Jamuna Floodplain,2024-03-16,0.119874984,-8.816118407113414,-15.437526194906727,0.7406,26.31,43.75698280334473,0.0,19.950000000000003,1.7000000000000002,0.26187137,0.5912077,24.539630054292275,24.81928678240098,40,18,2.044861
